id,vehicle_type,confidence,timestamp
391,car,0.644,2025-12-08 15:14:28
395,car,0.723,2025-12-08 15:14:28
407,car,0.829,2025-12-08 15:14:28
55,car,0.74,2025-12-08 15:14:28
395,car,0.728,2025-12-08 15:14:28
407,car,0.752,2025-12-08 15:14:28
55,car,0.739,2025-12-08 15:14:28
395,car,0.728,2025-12-08 15:14:28
407,car,0.808,2025-12-08 15:14:28
395,car,0.768,2025-12-08 15:14:28
407,car,0.752,2025-12-08 15:14:28
424,car,0.842,2025-12-08 15:14:28
391,car,0.617,2025-12-08 15:14:28
395,car,0.806,2025-12-08 15:14:28
407,car,0.734,2025-12-08 15:14:28
391,car,0.604,2025-12-08 15:14:28
395,car,0.787,2025-12-08 15:14:28
407,car,0.686,2025-12-08 15:14:28
430,car,0.759,2025-12-08 15:14:28
431,car,0.693,2025-12-08 15:14:28
395,car,0.725,2025-12-08 15:14:28
407,car,0.644,2025-12-08 15:14:28
430,car,0.679,2025-12-08 15:14:28
431,car,0.689,2025-12-08 15:14:28
432,car,0.623,2025-12-08 15:14:28
395,car,0.794,2025-12-08 15:14:28
407,car,0.63,2025-12-08 15:14:28
430,car,0.811,2025-12-08 15:14:28
391,car,0.613,2025-12-08 15:14:29
395,car,0.667,2025-12-08 15:14:29
407,car,0.699,2025-12-08 15:14:29
430,car,0.749,2025-12-08 15:14:29
431,car,0.688,2025-12-08 15:14:29
391,car,0.635,2025-12-08 15:14:29
395,car,0.74,2025-12-08 15:14:29
430,car,0.796,2025-12-08 15:14:29
431,car,0.625,2025-12-08 15:14:29
433,truck,0.615,2025-12-08 15:14:29
442,truck,0.632,2025-12-08 15:14:29
361,car,0.6,2025-12-08 15:14:29
395,car,0.666,2025-12-08 15:14:29
370,car,0.63,2025-12-08 15:14:29
430,car,0.737,2025-12-08 15:14:29
442,truck,0.727,2025-12-08 15:14:29
407,car,0.602,2025-12-08 15:14:29
433,truck,0.719,2025-12-08 15:14:29
442,truck,0.783,2025-12-08 15:14:29
206,car,0.613,2025-12-08 15:14:29
430,car,0.664,2025-12-08 15:14:29
433,truck,0.67,2025-12-08 15:14:29
442,truck,0.771,2025-12-08 15:14:29
454,car,0.886,2025-12-08 15:14:29
206,car,0.615,2025-12-08 15:14:29
407,car,0.653,2025-12-08 15:14:29
430,car,0.679,2025-12-08 15:14:29
433,truck,0.641,2025-12-08 15:14:29
442,truck,0.822,2025-12-08 15:14:29
329,car,0.626,2025-12-08 15:14:29
156,car,0.791,2025-12-08 15:14:29
430,car,0.625,2025-12-08 15:14:29
442,truck,0.864,2025-12-08 15:14:29
463,car,0.816,2025-12-08 15:14:29
464,car,0.664,2025-12-08 15:14:29
329,car,0.688,2025-12-08 15:14:29
156,car,0.777,2025-12-08 15:14:29
430,car,0.613,2025-12-08 15:14:30
433,truck,0.609,2025-12-08 15:14:30
442,truck,0.855,2025-12-08 15:14:30
463,car,0.811,2025-12-08 15:14:30
55,car,0.856,2025-12-08 15:14:30
433,truck,0.699,2025-12-08 15:14:30
442,truck,0.857,2025-12-08 15:14:30
463,car,0.774,2025-12-08 15:14:30
471,car,0.787,2025-12-08 15:14:30
472,car,0.728,2025-12-08 15:14:30
473,car,0.679,2025-12-08 15:14:30
55,car,0.848,2025-12-08 15:14:30
430,car,0.653,2025-12-08 15:14:30
442,truck,0.822,2025-12-08 15:14:30
463,car,0.701,2025-12-08 15:14:30
353,car,0.689,2025-12-08 15:14:30
297,car,0.6,2025-12-08 15:14:30
424,car,0.793,2025-12-08 15:14:30
430,car,0.641,2025-12-08 15:14:30
433,truck,0.639,2025-12-08 15:14:30
442,truck,0.822,2025-12-08 15:14:30
463,car,0.653,2025-12-08 15:14:30
478,car,0.784,2025-12-08 15:14:30
353,car,0.644,2025-12-08 15:14:30
297,car,0.691,2025-12-08 15:14:30
424,car,0.743,2025-12-08 15:14:30
430,car,0.6,2025-12-08 15:14:30
433,truck,0.604,2025-12-08 15:14:30
442,truck,0.753,2025-12-08 15:14:30
463,car,0.717,2025-12-08 15:14:30
478,car,0.737,2025-12-08 15:14:30
353,car,0.655,2025-12-08 15:14:30
424,car,0.809,2025-12-08 15:14:30
430,car,0.621,2025-12-08 15:14:30
433,truck,0.71,2025-12-08 15:14:30
442,truck,0.781,2025-12-08 15:14:30
463,car,0.715,2025-12-08 15:14:30
399,car,0.787,2025-12-08 15:14:30
430,car,0.662,2025-12-08 15:14:30
433,truck,0.694,2025-12-08 15:14:30
442,truck,0.785,2025-12-08 15:14:30
463,car,0.688,2025-12-08 15:14:30
485,car,0.813,2025-12-08 15:14:30
486,car,0.785,2025-12-08 15:14:30
487,car,0.817,2025-12-08 15:14:30
488,car,0.714,2025-12-08 15:14:30
399,car,0.84,2025-12-08 15:14:30
433,truck,0.752,2025-12-08 15:14:31
442,truck,0.779,2025-12-08 15:14:31
463,car,0.666,2025-12-08 15:14:31
488,car,0.765,2025-12-08 15:14:31
343,car,0.836,2025-12-08 15:14:31
454,car,0.888,2025-12-08 15:14:31
433,truck,0.816,2025-12-08 15:14:31
442,truck,0.791,2025-12-08 15:14:31
488,car,0.771,2025-12-08 15:14:31
492,car,0.884,2025-12-08 15:14:31
493,car,0.766,2025-12-08 15:14:31
343,car,0.845,2025-12-08 15:14:31
454,car,0.864,2025-12-08 15:14:31
430,car,0.6,2025-12-08 15:14:31
433,truck,0.604,2025-12-08 15:14:31
442,truck,0.788,2025-12-08 15:14:31
463,car,0.694,2025-12-08 15:14:31
488,car,0.811,2025-12-08 15:14:31
493,car,0.822,2025-12-08 15:14:31
430,car,0.653,2025-12-08 15:14:31
433,bus,0.66,2025-12-08 15:14:31
442,truck,0.784,2025-12-08 15:14:31
463,car,0.67,2025-12-08 15:14:31
493,car,0.677,2025-12-08 15:14:31
156,car,0.784,2025-12-08 15:14:31
430,car,0.611,2025-12-08 15:14:31
433,bus,0.619,2025-12-08 15:14:31
442,truck,0.812,2025-12-08 15:14:31
493,car,0.787,2025-12-08 15:14:31
501,car,0.814,2025-12-08 15:14:31
502,truck,0.623,2025-12-08 15:14:31
156,car,0.827,2025-12-08 15:14:31
433,bus,0.799,2025-12-08 15:14:31
442,truck,0.765,2025-12-08 15:14:31
501,car,0.789,2025-12-08 15:14:31
464,car,0.776,2025-12-08 15:14:31
55,car,0.859,2025-12-08 15:14:31
433,bus,0.821,2025-12-08 15:14:31
442,truck,0.817,2025-12-08 15:14:31
501,car,0.82,2025-12-08 15:14:31
464,car,0.809,2025-12-08 15:14:31
55,car,0.87,2025-12-08 15:14:31
433,bus,0.89,2025-12-08 15:14:32
493,car,0.655,2025-12-08 15:14:32
501,car,0.785,2025-12-08 15:14:32
471,car,0.863,2025-12-08 15:14:32
424,car,0.861,2025-12-08 15:14:32
433,bus,0.83,2025-12-08 15:14:32
442,truck,0.657,2025-12-08 15:14:32
493,car,0.679,2025-12-08 15:14:32
501,car,0.765,2025-12-08 15:14:32
471,car,0.82,2025-12-08 15:14:32
424,car,0.842,2025-12-08 15:14:32
442,truck,0.779,2025-12-08 15:14:32
493,car,0.621,2025-12-08 15:14:32
501,car,0.723,2025-12-08 15:14:32
487,car,0.755,2025-12-08 15:14:32
454,car,0.849,2025-12-08 15:14:32
442,truck,0.768,2025-12-08 15:14:32
493,car,0.623,2025-12-08 15:14:32
501,car,0.701,2025-12-08 15:14:32
487,car,0.765,2025-12-08 15:14:32
454,car,0.841,2025-12-08 15:14:32
442,truck,0.745,2025-12-08 15:14:32
487,car,0.756,2025-12-08 15:14:32
442,truck,0.67,2025-12-08 15:14:32
487,car,0.814,2025-12-08 15:14:32
516,car,0.799,2025-12-08 15:14:32
442,truck,0.699,2025-12-08 15:14:33
493,car,0.719,2025-12-08 15:14:33
501,car,0.719,2025-12-08 15:14:33
487,car,0.63,2025-12-08 15:14:33
516,car,0.817,2025-12-08 15:14:33
329,car,0.606,2025-12-08 15:14:33
442,truck,0.691,2025-12-08 15:14:33
493,car,0.628,2025-12-08 15:14:33
501,car,0.698,2025-12-08 15:14:33
487,car,0.783,2025-12-08 15:14:33
516,car,0.834,2025-12-08 15:14:33
442,truck,0.649,2025-12-08 15:14:33
501,car,0.644,2025-12-08 15:14:33
487,car,0.768,2025-12-08 15:14:33
516,car,0.766,2025-12-08 15:14:33
501,car,0.681,2025-12-08 15:14:33
487,car,0.669,2025-12-08 15:14:33
516,car,0.773,2025-12-08 15:14:33
516,car,0.71,2025-12-08 15:14:33
486,car,0.804,2025-12-08 15:14:33
516,car,0.672,2025-12-08 15:14:33
527,car,0.814,2025-12-08 15:14:33
486,car,0.823,2025-12-08 15:14:33
487,car,0.644,2025-12-08 15:14:33
516,car,0.768,2025-12-08 15:14:33
527,car,0.846,2025-12-08 15:14:33
486,car,0.752,2025-12-08 15:14:33
487,car,0.648,2025-12-08 15:14:33
516,car,0.781,2025-12-08 15:14:34
527,car,0.837,2025-12-08 15:14:34
487,car,0.691,2025-12-08 15:14:34
492,car,0.841,2025-12-08 15:14:34
516,car,0.765,2025-12-08 15:14:34
527,car,0.873,2025-12-08 15:14:34
487,car,0.732,2025-12-08 15:14:34
492,car,0.852,2025-12-08 15:14:34
516,car,0.653,2025-12-08 15:14:34
487,car,0.655,2025-12-08 15:14:34
522,car,0.635,2025-12-08 15:14:34
516,car,0.669,2025-12-08 15:14:34
487,car,0.731,2025-12-08 15:14:34
544,car,0.837,2025-12-08 15:14:34
522,car,0.722,2025-12-08 15:14:34
516,car,0.674,2025-12-08 15:14:34
487,car,0.714,2025-12-08 15:14:34
544,car,0.837,2025-12-08 15:14:34
353,car,0.773,2025-12-08 15:14:34
297,car,0.798,2025-12-08 15:14:34
516,car,0.723,2025-12-08 15:14:34
487,car,0.723,2025-12-08 15:14:34
544,car,0.826,2025-12-08 15:14:34
353,car,0.766,2025-12-08 15:14:34
297,car,0.777,2025-12-08 15:14:34
534,truck,0.657,2025-12-08 15:14:34
516,car,0.689,2025-12-08 15:14:34
487,car,0.731,2025-12-08 15:14:34
544,car,0.806,2025-12-08 15:14:34
492,car,0.792,2025-12-08 15:14:34
516,car,0.694,2025-12-08 15:14:34
487,car,0.822,2025-12-08 15:14:34
544,car,0.808,2025-12-08 15:14:34
553,car,0.789,2025-12-08 15:14:34
492,car,0.791,2025-12-08 15:14:34
516,car,0.725,2025-12-08 15:14:35
487,car,0.728,2025-12-08 15:14:35
544,car,0.806,2025-12-08 15:14:35
343,car,0.781,2025-12-08 15:14:35
516,car,0.664,2025-12-08 15:14:35
487,car,0.607,2025-12-08 15:14:35
544,car,0.792,2025-12-08 15:14:35
516,car,0.657,2025-12-08 15:14:35
544,car,0.779,2025-12-08 15:14:35
516,car,0.623,2025-12-08 15:14:35
487,car,0.63,2025-12-08 15:14:35
544,car,0.785,2025-12-08 15:14:35
516,car,0.644,2025-12-08 15:14:35
544,car,0.784,2025-12-08 15:14:35
206,car,0.617,2025-12-08 15:14:35
516,car,0.643,2025-12-08 15:14:35
487,car,0.623,2025-12-08 15:14:35
544,car,0.758,2025-12-08 15:14:35
516,car,0.625,2025-12-08 15:14:36
517,car,0.723,2025-12-08 15:14:36
454,car,0.868,2025-12-08 15:14:36
297,car,0.821,2025-12-08 15:14:36
544,car,0.679,2025-12-08 15:14:36
454,car,0.847,2025-12-08 15:14:36
297,car,0.839,2025-12-08 15:14:36
544,car,0.674,2025-12-08 15:14:36
454,car,0.83,2025-12-08 15:14:36
297,car,0.831,2025-12-08 15:14:36
544,car,0.701,2025-12-08 15:14:36
516,car,0.633,2025-12-08 15:14:36
454,car,0.768,2025-12-08 15:14:36
544,car,0.662,2025-12-08 15:14:36
486,car,0.791,2025-12-08 15:14:36
516,car,0.607,2025-12-08 15:14:36
454,car,0.794,2025-12-08 15:14:36
544,car,0.696,2025-12-08 15:14:36
577,car,0.819,2025-12-08 15:14:36
486,car,0.846,2025-12-08 15:14:36
487,car,0.715,2025-12-08 15:14:36
487,car,0.709,2025-12-08 15:14:36
580,car,0.789,2025-12-08 15:14:36
581,car,0.789,2025-12-08 15:14:36
581,car,0.822,2025-12-08 15:14:36
544,car,0.611,2025-12-08 15:14:37
581,car,0.787,2025-12-08 15:14:37
584,car,0.681,2025-12-08 15:14:37
585,car,0.787,2025-12-08 15:14:37
581,car,0.789,2025-12-08 15:14:37
585,car,0.764,2025-12-08 15:14:37
353,car,0.761,2025-12-08 15:14:37
544,car,0.635,2025-12-08 15:14:37
581,car,0.717,2025-12-08 15:14:37
585,car,0.745,2025-12-08 15:14:37
353,car,0.814,2025-12-08 15:14:37
581,car,0.626,2025-12-08 15:14:37
585,car,0.732,2025-12-08 15:14:37
553,car,0.771,2025-12-08 15:14:37
581,car,0.643,2025-12-08 15:14:37
585,car,0.823,2025-12-08 15:14:37
589,car,0.71,2025-12-08 15:14:37
553,car,0.829,2025-12-08 15:14:37
585,car,0.857,2025-12-08 15:14:37
585,car,0.824,2025-12-08 15:14:38
593,car,0.853,2025-12-08 15:14:38
585,car,0.693,2025-12-08 15:14:38
581,car,0.727,2025-12-08 15:14:38
585,car,0.719,2025-12-08 15:14:38
581,car,0.649,2025-12-08 15:14:38
599,car,0.851,2025-12-08 15:14:38
600,car,0.664,2025-12-08 15:14:38
585,car,0.777,2025-12-08 15:14:38
599,car,0.824,2025-12-08 15:14:38
297,car,0.789,2025-12-08 15:14:38
599,car,0.83,2025-12-08 15:14:38
297,car,0.793,2025-12-08 15:14:38
517,car,0.84,2025-12-08 15:14:38
599,car,0.836,2025-12-08 15:14:38
486,car,0.84,2025-12-08 15:14:38
323,car,0.709,2025-12-08 15:14:38
581,car,0.67,2025-12-08 15:14:38
599,car,0.835,2025-12-08 15:14:38
609,car,0.602,2025-12-08 15:14:38
486,car,0.806,2025-12-08 15:14:38
599,car,0.756,2025-12-08 15:14:39
603,truck,0.743,2025-12-08 15:14:39
545,car,0.643,2025-12-08 15:14:39
589,car,0.776,2025-12-08 15:14:39
581,car,0.706,2025-12-08 15:14:39
599,car,0.761,2025-12-08 15:14:39
610,car,0.846,2025-12-08 15:14:39
545,car,0.714,2025-12-08 15:14:39
589,car,0.819,2025-12-08 15:14:39
599,car,0.761,2025-12-08 15:14:39
593,car,0.834,2025-12-08 15:14:39
581,car,0.604,2025-12-08 15:14:39
599,car,0.67,2025-12-08 15:14:39
614,car,0.871,2025-12-08 15:14:39
615,car,0.844,2025-12-08 15:14:39
593,car,0.844,2025-12-08 15:14:39
599,car,0.779,2025-12-08 15:14:39
614,car,0.828,2025-12-08 15:14:39
353,car,0.833,2025-12-08 15:14:39
581,car,0.635,2025-12-08 15:14:39
599,car,0.743,2025-12-08 15:14:39
614,car,0.858,2025-12-08 15:14:39
622,car,0.842,2025-12-08 15:14:39
353,car,0.864,2025-12-08 15:14:39
329,car,0.611,2025-12-08 15:14:39
599,car,0.651,2025-12-08 15:14:40
614,car,0.861,2025-12-08 15:14:40
600,car,0.703,2025-12-08 15:14:40
599,car,0.704,2025-12-08 15:14:40
614,car,0.851,2025-12-08 15:14:40
631,car,0.789,2025-12-08 15:14:40
632,car,0.676,2025-12-08 15:14:40
600,car,0.749,2025-12-08 15:14:40
599,car,0.688,2025-12-08 15:14:40
614,car,0.78,2025-12-08 15:14:40
297,car,0.787,2025-12-08 15:14:40
614,car,0.773,2025-12-08 15:14:40
639,car,0.791,2025-12-08 15:14:40
297,car,0.833,2025-12-08 15:14:40
599,car,0.717,2025-12-08 15:14:40
614,car,0.783,2025-12-08 15:14:40
603,truck,0.714,2025-12-08 15:14:40
486,car,0.842,2025-12-08 15:14:40
610,car,0.701,2025-12-08 15:14:40
599,car,0.693,2025-12-08 15:14:40
614,car,0.764,2025-12-08 15:14:40
644,car,0.781,2025-12-08 15:14:40
645,car,0.646,2025-12-08 15:14:40
486,car,0.761,2025-12-08 15:14:40
610,car,0.771,2025-12-08 15:14:40
599,car,0.619,2025-12-08 15:14:40
614,car,0.809,2025-12-08 15:14:40
603,truck,0.794,2025-12-08 15:14:40
610,car,0.688,2025-12-08 15:14:40
599,car,0.681,2025-12-08 15:14:40
614,car,0.781,2025-12-08 15:14:40
603,truck,0.684,2025-12-08 15:14:40
610,car,0.651,2025-12-08 15:14:40
650,car,0.714,2025-12-08 15:14:40
651,car,0.736,2025-12-08 15:14:40
599,car,0.72,2025-12-08 15:14:41
614,car,0.798,2025-12-08 15:14:41
610,bus,0.766,2025-12-08 15:14:41
651,car,0.752,2025-12-08 15:14:41
599,car,0.732,2025-12-08 15:14:41
614,car,0.792,2025-12-08 15:14:41
603,bus,0.71,2025-12-08 15:14:41
610,bus,0.855,2025-12-08 15:14:41
651,car,0.664,2025-12-08 15:14:41
660,car,0.755,2025-12-08 15:14:41
614,car,0.771,2025-12-08 15:14:41
610,bus,0.776,2025-12-08 15:14:41
651,car,0.737,2025-12-08 15:14:41
614,car,0.743,2025-12-08 15:14:41
603,bus,0.644,2025-12-08 15:14:41
610,bus,0.789,2025-12-08 15:14:41
651,car,0.703,2025-12-08 15:14:41
665,car,0.703,2025-12-08 15:14:41
614,car,0.792,2025-12-08 15:14:41
610,bus,0.761,2025-12-08 15:14:41
323,car,0.761,2025-12-08 15:14:41
614,car,0.801,2025-12-08 15:14:41
610,bus,0.63,2025-12-08 15:14:41
668,car,0.854,2025-12-08 15:14:41
669,car,0.635,2025-12-08 15:14:41
323,car,0.768,2025-12-08 15:14:41
614,car,0.676,2025-12-08 15:14:41
603,car,0.804,2025-12-08 15:14:41
614,car,0.688,2025-12-08 15:14:42
610,bus,0.628,2025-12-08 15:14:42
676,car,0.742,2025-12-08 15:14:42
603,car,0.811,2025-12-08 15:14:42
614,car,0.63,2025-12-08 15:14:42
610,bus,0.66,2025-12-08 15:14:42
615,car,0.737,2025-12-08 15:14:42
610,bus,0.729,2025-12-08 15:14:42
615,car,0.796,2025-12-08 15:14:42
610,bus,0.714,2025-12-08 15:14:42
678,car,0.789,2025-12-08 15:14:42
651,car,0.71,2025-12-08 15:14:42
646,car,0.813,2025-12-08 15:14:42
651,car,0.632,2025-12-08 15:14:42
687,car,0.861,2025-12-08 15:14:42
646,car,0.753,2025-12-08 15:14:42
687,car,0.874,2025-12-08 15:14:42
687,car,0.886,2025-12-08 15:14:42
688,truck,0.703,2025-12-08 15:14:42
687,car,0.904,2025-12-08 15:14:43
694,car,0.604,2025-12-08 15:14:43
687,car,0.856,2025-12-08 15:14:43
688,truck,0.639,2025-12-08 15:14:43
687,car,0.878,2025-12-08 15:14:43
688,truck,0.753,2025-12-08 15:14:43
687,car,0.896,2025-12-08 15:14:43
688,truck,0.71,2025-12-08 15:14:43
646,car,0.709,2025-12-08 15:14:43
651,car,0.623,2025-12-08 15:14:43
687,car,0.874,2025-12-08 15:14:43
688,truck,0.684,2025-12-08 15:14:43
646,car,0.773,2025-12-08 15:14:43
687,car,0.791,2025-12-08 15:14:43
688,truck,0.651,2025-12-08 15:14:43
593,car,0.753,2025-12-08 15:14:43
329,car,0.764,2025-12-08 15:14:43
687,car,0.779,2025-12-08 15:14:43
688,truck,0.641,2025-12-08 15:14:43
646,car,0.674,2025-12-08 15:14:43
710,car,0.793,2025-12-08 15:14:43
593,car,0.725,2025-12-08 15:14:43
329,car,0.699,2025-12-08 15:14:43
687,car,0.813,2025-12-08 15:14:43
688,truck,0.75,2025-12-08 15:14:43
646,car,0.651,2025-12-08 15:14:43
710,car,0.848,2025-12-08 15:14:43
593,car,0.833,2025-12-08 15:14:43
687,car,0.799,2025-12-08 15:14:44
688,truck,0.677,2025-12-08 15:14:44
646,car,0.691,2025-12-08 15:14:44
710,car,0.868,2025-12-08 15:14:44
593,car,0.841,2025-12-08 15:14:44
712,car,0.809,2025-12-08 15:14:44
687,car,0.82,2025-12-08 15:14:44
688,truck,0.611,2025-12-08 15:14:44
646,car,0.686,2025-12-08 15:14:44
710,car,0.777,2025-12-08 15:14:44
593,car,0.846,2025-12-08 15:14:44
694,car,0.658,2025-12-08 15:14:44
687,car,0.734,2025-12-08 15:14:44
710,car,0.787,2025-12-08 15:14:44
593,car,0.833,2025-12-08 15:14:44
719,car,0.868,2025-12-08 15:14:44
687,car,0.758,2025-12-08 15:14:44
688,truck,0.653,2025-12-08 15:14:44
646,car,0.617,2025-12-08 15:14:44
710,car,0.789,2025-12-08 15:14:44
593,car,0.748,2025-12-08 15:14:44
687,car,0.755,2025-12-08 15:14:44
688,truck,0.637,2025-12-08 15:14:44
646,car,0.639,2025-12-08 15:14:44
710,car,0.826,2025-12-08 15:14:44
593,car,0.876,2025-12-08 15:14:44
721,car,0.66,2025-12-08 15:14:44
687,car,0.802,2025-12-08 15:14:44
710,car,0.794,2025-12-08 15:14:44
593,car,0.824,2025-12-08 15:14:44
721,car,0.83,2025-12-08 15:14:44
687,car,0.785,2025-12-08 15:14:44
646,car,0.621,2025-12-08 15:14:44
710,car,0.791,2025-12-08 15:14:44
593,car,0.809,2025-12-08 15:14:44
721,car,0.85,2025-12-08 15:14:44
726,car,0.749,2025-12-08 15:14:44
687,car,0.667,2025-12-08 15:14:44
688,truck,0.607,2025-12-08 15:14:44
710,car,0.787,2025-12-08 15:14:44
593,car,0.796,2025-12-08 15:14:44
721,car,0.88,2025-12-08 15:14:44
726,car,0.887,2025-12-08 15:14:44
687,car,0.626,2025-12-08 15:14:44
688,truck,0.679,2025-12-08 15:14:44
646,car,0.684,2025-12-08 15:14:44
710,car,0.791,2025-12-08 15:14:44
593,car,0.734,2025-12-08 15:14:44
721,car,0.913,2025-12-08 15:14:44
726,car,0.879,2025-12-08 15:14:44
329,car,0.637,2025-12-08 15:14:44
688,truck,0.637,2025-12-08 15:14:45
710,car,0.762,2025-12-08 15:14:45
593,car,0.788,2025-12-08 15:14:45
721,car,0.861,2025-12-08 15:14:45
726,car,0.82,2025-12-08 15:14:45
712,car,0.779,2025-12-08 15:14:45
710,car,0.746,2025-12-08 15:14:45
593,car,0.817,2025-12-08 15:14:45
721,car,0.859,2025-12-08 15:14:45
726,car,0.787,2025-12-08 15:14:45
712,car,0.827,2025-12-08 15:14:45
687,car,0.658,2025-12-08 15:14:45
688,truck,0.771,2025-12-08 15:14:45
710,car,0.674,2025-12-08 15:14:45
593,car,0.819,2025-12-08 15:14:45
721,car,0.891,2025-12-08 15:14:45
726,car,0.815,2025-12-08 15:14:45
719,car,0.812,2025-12-08 15:14:45
688,truck,0.725,2025-12-08 15:14:45
710,car,0.635,2025-12-08 15:14:45
593,car,0.789,2025-12-08 15:14:45
721,car,0.903,2025-12-08 15:14:45
726,car,0.808,2025-12-08 15:14:45
719,car,0.829,2025-12-08 15:14:45
687,car,0.739,2025-12-08 15:14:45
688,truck,0.769,2025-12-08 15:14:45
710,car,0.737,2025-12-08 15:14:45
593,car,0.804,2025-12-08 15:14:45
721,car,0.85,2025-12-08 15:14:45
726,car,0.846,2025-12-08 15:14:45
687,car,0.739,2025-12-08 15:14:45
688,truck,0.769,2025-12-08 15:14:45
710,car,0.737,2025-12-08 15:14:45
593,car,0.804,2025-12-08 15:14:45
721,car,0.85,2025-12-08 15:14:45
726,car,0.846,2025-12-08 15:14:45
688,truck,0.643,2025-12-08 15:14:45
710,car,0.632,2025-12-08 15:14:45
593,car,0.761,2025-12-08 15:14:45
721,car,0.85,2025-12-08 15:14:45
726,car,0.826,2025-12-08 15:14:45
687,car,0.731,2025-12-08 15:14:45
688,bus,0.6,2025-12-08 15:14:45
710,car,0.628,2025-12-08 15:14:45
593,car,0.728,2025-12-08 15:14:45
721,car,0.819,2025-12-08 15:14:45
726,car,0.811,2025-12-08 15:14:45
593,car,0.66,2025-12-08 15:14:46
721,car,0.739,2025-12-08 15:14:46
726,car,0.789,2025-12-08 15:14:46
593,car,0.677,2025-12-08 15:14:46
721,car,0.799,2025-12-08 15:14:46
726,car,0.802,2025-12-08 15:14:46
742,truck,0.839,2025-12-08 15:14:46
593,car,0.66,2025-12-08 15:14:46
721,car,0.734,2025-12-08 15:14:46
726,car,0.812,2025-12-08 15:14:46
742,truck,0.812,2025-12-08 15:14:46
750,car,0.66,2025-12-08 15:14:46
721,car,0.771,2025-12-08 15:14:46
726,car,0.774,2025-12-08 15:14:46
742,truck,0.853,2025-12-08 15:14:46
750,car,0.644,2025-12-08 15:14:46
751,truck,0.657,2025-12-08 15:14:46
753,car,0.699,2025-12-08 15:14:46
687,car,0.681,2025-12-08 15:14:46
721,car,0.701,2025-12-08 15:14:46
726,car,0.662,2025-12-08 15:14:46
742,truck,0.836,2025-12-08 15:14:46
329,car,0.765,2025-12-08 15:14:46
721,car,0.679,2025-12-08 15:14:46
726,car,0.758,2025-12-08 15:14:46
742,truck,0.826,2025-12-08 15:14:46
758,car,0.628,2025-12-08 15:14:46
329,car,0.789,2025-12-08 15:14:46
688,truck,0.809,2025-12-08 15:14:46
721,car,0.703,2025-12-08 15:14:46
742,truck,0.816,2025-12-08 15:14:46
688,truck,0.743,2025-12-08 15:14:46
712,car,0.85,2025-12-08 15:14:46
742,truck,0.753,2025-12-08 15:14:47
688,truck,0.796,2025-12-08 15:14:47
762,car,0.737,2025-12-08 15:14:47
763,car,0.729,2025-12-08 15:14:47
712,car,0.824,2025-12-08 15:14:47
721,car,0.674,2025-12-08 15:14:47
742,truck,0.808,2025-12-08 15:14:47
688,truck,0.814,2025-12-08 15:14:47
763,car,0.824,2025-12-08 15:14:47
719,car,0.753,2025-12-08 15:14:47
726,car,0.626,2025-12-08 15:14:47
721,car,0.696,2025-12-08 15:14:47
742,truck,0.753,2025-12-08 15:14:47
688,truck,0.758,2025-12-08 15:14:47
763,car,0.848,2025-12-08 15:14:47
770,car,0.78,2025-12-08 15:14:47
726,car,0.667,2025-12-08 15:14:47
721,car,0.766,2025-12-08 15:14:47
742,truck,0.712,2025-12-08 15:14:47
688,truck,0.82,2025-12-08 15:14:47
763,car,0.809,2025-12-08 15:14:47
721,car,0.764,2025-12-08 15:14:47
742,truck,0.768,2025-12-08 15:14:47
688,truck,0.779,2025-12-08 15:14:47
763,car,0.809,2025-12-08 15:14:47
778,car,0.679,2025-12-08 15:14:47
721,car,0.653,2025-12-08 15:14:47
742,truck,0.829,2025-12-08 15:14:47
688,truck,0.677,2025-12-08 15:14:47
763,car,0.826,2025-12-08 15:14:47
726,car,0.619,2025-12-08 15:14:47
741,car,0.641,2025-12-08 15:14:47
721,car,0.746,2025-12-08 15:14:47
742,truck,0.845,2025-12-08 15:14:47
763,car,0.852,2025-12-08 15:14:47
787,car,0.861,2025-12-08 15:14:47
788,car,0.809,2025-12-08 15:14:47
721,car,0.743,2025-12-08 15:14:47
742,truck,0.722,2025-12-08 15:14:47
763,car,0.807,2025-12-08 15:14:47
726,car,0.646,2025-12-08 15:14:47
788,car,0.867,2025-12-08 15:14:47
721,car,0.704,2025-12-08 15:14:48
742,truck,0.789,2025-12-08 15:14:48
763,car,0.797,2025-12-08 15:14:48
788,car,0.878,2025-12-08 15:14:48
790,car,0.829,2025-12-08 15:14:48
742,truck,0.848,2025-12-08 15:14:48
763,car,0.802,2025-12-08 15:14:48
788,car,0.839,2025-12-08 15:14:48
742,truck,0.855,2025-12-08 15:14:48
763,car,0.752,2025-12-08 15:14:48
788,car,0.814,2025-12-08 15:14:48
793,car,0.82,2025-12-08 15:14:48
694,car,0.621,2025-12-08 15:14:48
742,truck,0.784,2025-12-08 15:14:48
763,car,0.785,2025-12-08 15:14:48
788,car,0.858,2025-12-08 15:14:48
793,car,0.84,2025-12-08 15:14:48
742,truck,0.755,2025-12-08 15:14:48
763,car,0.681,2025-12-08 15:14:48
788,car,0.762,2025-12-08 15:14:48
793,car,0.808,2025-12-08 15:14:48
762,car,0.769,2025-12-08 15:14:48
787,car,0.868,2025-12-08 15:14:48
742,truck,0.728,2025-12-08 15:14:48
763,car,0.804,2025-12-08 15:14:48
788,car,0.776,2025-12-08 15:14:48
